"","PLANT_ID","days","Survey.event","Treat","EPICHL_TRT","COLLET_TRT","RHIZOC_TRT","NMDS1","NMDS2"
"504","14",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"505","14",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"506","14",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00467234140422757,-0.0413594864505904
"507","14",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"508","14",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"509","14",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"510","14",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00144136747760019,0.0042787563427921
"511","14",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"512","14",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"513","14",39,12,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0636987717447509,0.024308658775911
"514","14",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"515","14",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"516","15",1,1,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"517","15",11,4,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"518","15",14,5,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0242670458847869,-0.0256115353678297
"519","15",18,6,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0155030719037889,-0.0423426106216867
"520","15",21,7,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00753339326346803,-0.00306144868808122
"521","15",25,8,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.265138310018701,-0.00531879747551655
"522","15",28,9,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.289280287756012,0.00944033770189437
"523","15",32,10,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.277689078504677,0.0039598943947073
"524","15",35,11,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.563708209681197,-0.466202627911396
"525","15",39,12,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.260515392152793,-0.461205208347936
"526","15",4,2,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"527","15",42,13,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.173067590626105,-0.49462320572099
"528","15",6,3,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"529","16",1,1,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"530","16",11,4,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"531","16",14,5,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"532","16",18,6,"Epi (-) Col (+)","free","inoculated","mock",0.00112812324626776,-0.00894840656764146
"533","16",21,7,"Epi (-) Col (+)","free","inoculated","mock",0.00112812324626776,-0.00894840656764146
"534","16",25,8,"Epi (-) Col (+)","free","inoculated","mock",0.00112812324626776,-0.00894840656764146
"535","16",28,9,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"536","16",32,10,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"537","16",35,11,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"538","16",39,12,"Epi (-) Col (+)","free","inoculated","mock",-0.0424088415175262,0.00709795207607261
"539","16",4,2,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"540","16",42,13,"Epi (-) Col (+)","free","inoculated","mock",-0.0168378487798795,-0.0088092671839712
"541","16",6,3,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"542","17",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"543","17",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00553313186279019,-0.0377701304198729
"544","17",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00558849615912095,-0.044783605871308
"545","17",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00513799875485412,-0.0575145798791388
"546","17",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0183014472292754,-0.0559171778819815
"547","17",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00467234140422757,-0.0413594864505904
"548","17",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0133900025724415,-0.0108462248994048
"549","17",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00109693179541093,0.00375154011750878
"550","17",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00559519476217725,0.00341988778044382
"551","17",39,12,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0133900025724415,-0.0108462248994048
"552","17",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"553","17",42,13,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0105619616306069,-0.0129993843130921
"554","17",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00583635437042651,-0.0245916324330824
"555","18",1,1,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"556","18",11,4,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00601901500090015,-0.0600107318396113
"557","18",14,5,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0059618031243502,-0.035632674502208
"558","18",18,6,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"559","18",21,7,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"560","18",25,8,"Epi (-) Rhiz (+)","free","mock","inoculated",0.00112812324626776,-0.00894840656764146
"561","18",28,9,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0210648815097466,0.00789205998749672
"562","18",32,10,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0210648815097466,0.00789205998749672
"563","18",35,11,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00419453342065811,-0.299716556436523
"564","18",39,12,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"565","18",4,2,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0060639497578319,-0.0800873833515437
"566","18",42,13,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"567","18",6,3,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00783152533014141,-0.0843877055268373
"568","2",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"569","2",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0587338990231796,-0.00979303389336129
"570","2",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"571","2",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.243493183440848,0.117391364260791
"572","2",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.233423561097699,0.140676638696137
"573","2",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.440692234266802,0.233318236969983
"574","2",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.525653480501566,0.290511319143853
"575","2",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.128024252049951,0.058944820860736
"576","2",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"577","2",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00513799875485412,-0.0575145798791388
"578","2",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00500306377924219,-0.0332015049913855
"579","20",1,1,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"580","20",11,4,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"581","20",14,5,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0210648815097466,0.00789205998749672
"582","20",18,6,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"583","20",21,7,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0479734484794224,0.0254875020883484
"584","20",25,8,"Epi (+) Col (+)","inoculated","inoculated","mock",0.243493183440848,0.117391364260791
"585","20",28,9,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0210648815097466,0.00789205998749672
"586","20",32,10,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00753339326346803,-0.00306144868808122
"587","20",35,11,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"588","20",39,12,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"589","20",4,2,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"590","20",42,13,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.0314039238712918,-0.000132631506747393
"591","20",6,3,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"592","21",1,1,"Epi (+)","inoculated","mock","mock",-0.00744013478941864,-0.0160681804564693
"593","21",11,4,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"594","21",14,5,"Epi (+)","inoculated","mock","mock",-0.0314039238712918,-0.000132631506747391
"595","21",18,6,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"596","21",21,7,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"597","21",25,8,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"598","21",28,9,"Epi (+)","inoculated","mock","mock",-0.00744013478941864,-0.0160681804564693
"599","21",32,10,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"600","21",35,11,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"601","21",39,12,"Epi (+)","inoculated","mock","mock",-0.00517544535913175,-0.0289033391597911
"602","21",4,2,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"603","21",42,13,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"604","21",6,3,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"605","22",1,1,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"606","22",11,4,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"607","22",14,5,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"608","22",18,6,"Epi (-)","free","mock","mock",-0.0050030637792422,-0.0332015049913855
"609","22",21,7,"Epi (-)","free","mock","mock",0.0290347672604669,-0.000898620913769988
"610","22",25,8,"Epi (-)","free","mock","mock",0.124698883221272,-0.0750678319339898
"611","22",28,9,"Epi (-)","free","mock","mock",0.011791450670806,0.0466349393775637
"612","22",32,10,"Epi (-)","free","mock","mock",0.0614194947783794,0.0320126957151845
"613","22",35,11,"Epi (-)","free","mock","mock",-0.022944192487698,-0.00441754369433882
"614","22",39,12,"Epi (-)","free","mock","mock",-0.0860158185421021,0.0496555007031203
"615","22",4,2,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"616","22",42,13,"Epi (-)","free","mock","mock",-0.0133900025724415,-0.0108462248994048
"617","22",6,3,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"618","23",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"619","23",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0203803965933372,-0.162192497706402
"620","23",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0215355280663351,-0.169317358407129
"621","23",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0134333480625749,-0.033500086544783
"622","23",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"623","23",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00303721021350397,-0.00735237056587665
"624","23",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"625","23",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0614194947783794,0.0320126957151845
"626","23",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"627","23",39,12,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"628","23",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00601901500090015,-0.0600107318396113
"629","23",42,13,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"630","23",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00500306377924219,-0.0332015049913855
"631","24",1,1,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"632","24",11,4,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00607439679368516,-0.020249063069172
"633","24",14,5,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00615586421420502,-0.0611229187318242
"634","24",18,6,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00679669816806232,-0.0947821886550372
"635","24",21,7,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"636","24",25,8,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00976911110525157,-0.0114306933218965
"637","24",28,9,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0272301698985074,0.0106929000455955
"638","24",32,10,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00753339326346803,-0.00306144868808122
"639","24",35,11,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"640","24",39,12,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0375059828081515,0.00560410867610288
"641","24",4,2,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0118793556280368,-0.129679664972896
"642","24",42,13,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0733488916025334,0.0291834500166535
"643","25",1,1,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"644","25",11,4,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"645","25",14,5,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"646","25",18,6,"Epi (-)","free","mock","mock",0.128024252049951,0.058944820860736
"647","25",4,2,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"648","25",6,3,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"649","26",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"650","26",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"651","26",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"652","26",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"653","26",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"654","26",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"655","26",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"656","26",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941864,-0.0160681804564693
"657","26",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"658","26",39,12,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00709882938053631,-0.017208024074951
"659","26",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"660","26",42,13,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00709882938053631,-0.017208024074951
"661","26",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"662","27",1,1,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"663","27",11,4,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"664","27",14,5,"Epi (-)","free","mock","mock",-0.00168043321778358,-0.0114160737750771
"665","27",18,6,"Epi (-)","free","mock","mock",-0.0215018590827094,0.00159447776148589
"666","27",21,7,"Epi (-)","free","mock","mock",-0.0199262117216334,0.00766417617402708
"667","27",25,8,"Epi (-)","free","mock","mock",-0.048462088666517,0.113524147857788
"668","27",28,9,"Epi (-)","free","mock","mock",-0.0769525712977156,0.0760149895715677
"669","27",32,10,"Epi (-)","free","mock","mock",0.118303044756158,0.0962523864512918
"670","27",35,11,"Epi (-)","free","mock","mock",-0.108353880708069,-0.0469435608775529
"671","27",39,12,"Epi (-)","free","mock","mock",-0.136189794205941,0.0942520026769838
"672","27",4,2,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"673","27",42,13,"Epi (-)","free","mock","mock",-0.210375111139888,0.18414393087472
"674","27",6,3,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"675","28",1,1,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"676","28",11,4,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"677","28",14,5,"Epi (-) Col (+)","free","inoculated","mock",0.0210648815097466,0.00789205998749672
"678","28",18,6,"Epi (-) Col (+)","free","inoculated","mock",0.128024252049951,0.058944820860736
"679","28",21,7,"Epi (-) Col (+)","free","inoculated","mock",0.128024252049951,0.058944820860736
"680","28",25,8,"Epi (-) Col (+)","free","inoculated","mock",0.00753339326346803,-0.00306144868808122
"681","28",28,9,"Epi (-) Col (+)","free","inoculated","mock",-0.00452549385725763,-0.0137563993906786
"682","28",32,10,"Epi (-) Col (+)","free","inoculated","mock",0.0210648815097466,0.00789205998749672
"683","28",35,11,"Epi (-) Col (+)","free","inoculated","mock",0.00753339326346803,-0.00306144868808122
"684","28",39,12,"Epi (-) Col (+)","free","inoculated","mock",0.00753339326346803,-0.00306144868808122
"685","28",4,2,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"686","28",42,13,"Epi (-) Col (+)","free","inoculated","mock",0.0479734484794224,0.0254875020883484
"687","28",6,3,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"688","29",14,5,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"689","29",18,6,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"690","29",21,7,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"691","29",25,8,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"692","29",28,9,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"693","29",32,10,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"694","29",35,11,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0133900025724415,-0.0108462248994048
"695","29",39,12,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0194802424618024,-0.00688187356820655
"696","29",42,13,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0194802424618024,-0.00688187356820655
"697","3",18,6,"Epi (+)","inoculated","mock","mock",-0.00562087990391657,-0.0650903281318809
"698","3",21,7,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"699","3",25,8,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"700","3",28,9,"Epi (+)","inoculated","mock","mock",0.00753339326346803,-0.00306144868808122
"701","3",32,10,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"702","30",1,1,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"703","30",11,4,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0118793556280367,-0.129679664972896
"704","30",14,5,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00757075765293917,-0.0878697778916409
"705","30",18,6,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00562087990391645,-0.0650903281318809
"706","30",21,7,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"707","30",25,8,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0375059828081515,0.00560410867610288
"708","30",28,9,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0375059828081515,0.00560410867610288
"709","30",32,10,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0261111910887821,-0.00342158070110788
"710","30",35,11,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0261111910887821,-0.00342158070110788
"711","30",4,2,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"712","30",6,3,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"713","31",1,1,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"714","31",11,4,"Epi (-) Col (+)","free","inoculated","mock",0.0430141670861244,0.0211948756076397
"715","31",14,5,"Epi (-) Col (+)","free","inoculated","mock",0.00753339326346803,-0.00306144868808122
"716","31",18,6,"Epi (-) Col (+)","free","inoculated","mock",0.00753339326346803,-0.00306144868808122
"717","31",21,7,"Epi (-) Col (+)","free","inoculated","mock",0.0127692196339296,0.0202109704236419
"718","31",25,8,"Epi (-) Col (+)","free","inoculated","mock",0.00434492291965184,0.000818751121608173
"719","31",28,9,"Epi (-) Col (+)","free","inoculated","mock",-0.00969282435188734,0.0497706385269173
"720","31",32,10,"Epi (-) Col (+)","free","inoculated","mock",-0.00449315702584956,0.0109651333265048
"721","31",35,11,"Epi (-) Col (+)","free","inoculated","mock",-0.00449315702584956,0.0109651333265048
"722","31",39,12,"Epi (-) Col (+)","free","inoculated","mock",-0.0113309692122634,0.0183219828759888
"723","31",4,2,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"724","31",42,13,"Epi (-) Col (+)","free","inoculated","mock",-0.0261111910887821,-0.00342158070110788
"725","31",6,3,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"726","32",1,1,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"727","32",11,4,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00112812324626776,-0.00894840656764146
"728","32",14,5,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00753339326346803,-0.00306144868808122
"729","32",18,6,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0614194947783794,0.0320126957151845
"730","32",21,7,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00753339326346803,-0.00306144868808122
"731","32",25,8,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"732","32",28,9,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"733","32",32,10,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00112812324626776,-0.00894840656764146
"734","32",35,11,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"735","32",39,12,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"736","32",4,2,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00583635437042651,-0.0245916324330824
"737","32",42,13,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"738","32",6,3,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"739","33",1,1,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"740","33",11,4,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00168043321778358,-0.0114160737750771
"741","33",14,5,"Epi (+) Col (+)","inoculated","inoculated","mock",0.131731209722589,0.0576063647994433
"742","33",18,6,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0295898204531645,0.0127313385717649
"743","33",21,7,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0127692196339296,0.0202109704236419
"744","33",25,8,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0500820655963393,0.0563532317456512
"745","33",28,9,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00982252680120824,0.0835738821906608
"746","33",32,10,"Epi (+) Col (+)","inoculated","inoculated","mock",0.109515624443915,0.105939985142383
"747","33",35,11,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.022944192487698,-0.00441754369433891
"748","33",39,12,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.0168378487798795,-0.0088092671839712
"749","33",4,2,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"750","33",42,13,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.0537046751369019,0.0146920559537011
"751","33",6,3,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"752","34",1,1,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"753","34",11,4,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00396838901282929,-0.00651951355774108
"754","34",14,5,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00396838901282929,-0.00651951355774108
"755","34",18,6,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"756","34",21,7,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
